encoder,speed
1.273118,-18.368860
1.203418,-18.382950
1.133479,-18.201382
1.060760,-18.916477
0.981677,-19.078159
0.903527,-19.017126
0.825773,-19.252831
0.761464,-18.551657
0.672137,-19.127985
0.596155,-19.179213
0.512099,-19.654362
0.439481,-19.150230
0.363409,-18.858511
0.364416,-18.853725
0.236717,-18.321283
0.154394,-19.168694
0.078299,-18.833111
0.000670,-19.171774
6.216537,-18.650045
6.151560,-18.371569
6.048309,-18.998213
5.997395,-18.632669
5.891555,-19.346113
5.841984,-18.898956
5.769216,-18.744722
5.757222,-18.401772
5.634034,-18.430117
5.534138,-19.319757
5.482265,-18.978991
5.375563,-19.455088
5.328100,-18.877184
5.225712,-18.728184
5.184098,-18.499355
5.078641,-18.826658
5.030221,-19.010448
4.953330,-18.492672
4.850270,-18.409527
4.811244,-18.183645
4.748064,-18.472734
4.679322,-18.522867
4.574153,-18.757088
4.525253,-19.551048
4.411551,-18.803036
4.372334,-19.067131
4.296307,-18.790874
4.187686,-19.311436
4.106385,-19.108656
4.062470,-19.215897
3.976446,-19.038683
3.911469,-18.347311
3.837361,-19.049252
3.762196,-18.931675
3.685497,-19.613224
3.600457,-19.501265
3.524525,-19.325703
3.446579,-19.762707
3.367388,-19.223404
3.291743,-19.827837
3.208716,-19.626114
3.130100,-19.392689
3.069218,-18.714560
3.001531,-18.297365
2.923779,-19.028746
2.849573,-18.692551
2.775463,-19.528248
2.691477,-19.366751
2.614395,-19.246994
2.536737,-19.055428
2.463490,-18.964630
2.386023,-19.422373
2.305489,-19.171352
2.229366,-19.149006
2.168963,-18.588093
2.098112,-18.457939
2.036944,-18.139595
1.954721,-18.300362
1.881344,-18.796974
1.808526,-18.555929
1.728137,-18.660275
1.660018,-18.466028
1.572104,-18.972706
1.506811,-18.952618
1.414296,-19.240097
1.349291,-19.170937
1.273455,-18.297909
1.207398,-18.609825
1.148290,-18.442379
1.067663,-18.903725
0.984458,-19.106344
0.907841,-19.013918
0.834665,-19.193130
0.758541,-18.725561
0.678056,-19.348949
0.599415,-19.327356
0.511836,-19.745533
0.443304,-19.142023
0.369006,-18.916786
0.305176,-19.035208
0.241307,-18.237419
0.159858,-18.998699
0.085234,-18.940584
0.005669,-19.170092
6.229812,-18.595163
6.125487,-18.514397
6.083682,-18.988419
5.971227,-18.567741
5.929229,-19.119177
5.817733,-18.744930
5.775927,-18.614052
5.701912,-18.375340
5.640745,-18.328402
5.542479,-19.392040
5.488593,-19.044741
5.382753,-19.449060
5.334428,-18.778215
5.262906,-18.782776
5.158121,-18.418261
5.113343,-18.913862
5.003477,-19.002041
4.957548,-18.566563
4.885451,-18.299244
4.814408,-18.032188
4.722950,-18.398132
4.684020,-18.509790
4.610773,-18.703819
4.500427,-19.329132
4.451622,-18.674929
4.348850,-19.028240
4.302634,-18.694994
4.196411,-19.130861
4.145593,-19.166630
4.038411,-19.016617
3.981383,-19.022045
3.934189,-18.233944
3.844552,-19.004257
3.770345,-18.823662
3.694125,-19.656197
3.593940,-19.565201
3.546286,-19.330498
3.455112,-19.622776
3.375153,-19.152069
3.284651,-19.648645
3.216003,-19.503515
3.138633,-19.485424
3.075641,-18.730360
3.006420,-18.541578
2.928861,-19.134926
2.869513,-18.707924
2.766261,-19.660439
2.696559,-19.346369
2.620723,-19.412697
2.621094,-19.030146
2.470105,-19.038021
2.375576,-19.495544
2.326579,-19.130724
2.235502,-19.296085
2.158323,-18.619421
2.103002,-18.576534
2.041355,-18.240204
1.964882,-18.176462
1.886904,-19.033184
1.813320,-18.470455
1.734657,-18.674170
1.664716,-18.391768
1.578719,-18.865154
1.505423,-18.837238
1.436728,-18.995590
1.343828,-19.112713
1.288649,-18.211329
1.222017,-18.647097
1.150257,-18.436193
1.074949,-18.944956
0.993685,-19.218403
0.915703,-19.172493
0.917896,-19.377756
0.767145,-18.757128
0.685918,-19.314564
0.602412,-19.297161
0.522453,-19.850910
0.446372,-19.362391
0.374986,-19.109798
0.308879,-19.255295
0.308618,-18.501287
0.161566,-19.284252
0.088338,-19.035261
0.010342,-19.181313
2.650719,-18.666880
6.128268,-18.424936
6.088763,-18.963762
6.068045,-18.668680
5.994413,-19.207010
5.913592,-18.795839
5.839290,-18.622175
5.704309,-18.329552
5.706313,-18.405367
5.639297,-19.188084
5.492811,-18.666206
5.485707,-19.154490
5.340851,-18.593616
5.273452,-18.614216
5.168859,-18.263258
5.186197,-18.762529
5.012297,-19.441803
5.028581,-18.748487
4.889574,-18.755173
4.818531,-18.303421
4.758226,-18.468090
4.751314,-18.468090
4.610773,-18.478975
4.602038,-18.478975
4.451047,-18.496332
4.355657,-19.005949
4.307907,-18.646868
4.201876,-19.080019
4.151920,-18.967314
4.077714,-18.914049
3.984978,-19.209286
3.924220,-18.318527
3.851646,-18.890900
3.793736,-18.743011
3.688951,-19.189333
3.620782,-19.414793
3.541878,-18.941521
3.467288,-19.516094
3.401420,-18.827715
3.297115,-19.567944
3.226357,-19.668766
3.146207,-19.746235
3.066632,-19.184021
3.010543,-18.629158
2.933175,-19.283789
2.872005,-18.663258
2.772493,-19.333794
2.717457,-19.222656
2.627338,-19.027840
2.550543,-18.886898
2.479980,-18.586460
2.403089,-19.455784
2.319679,-18.875439
2.245856,-19.427248
2.180755,-18.647125
2.111630,-18.596552
2.032057,-18.528519
1.975619,-18.193829
1.886762,-19.033400
1.818785,-18.559174
1.739450,-18.840027
1.679431,-18.263481
1.586964,-18.716194
1.522151,-18.742540
1.438982,-18.561844
1.362954,-19.458050
1.290137,-18.373068
1.222354,-18.719292
1.162671,-18.532377
1.083290,-18.921509
1.001510,-19.307035
0.922480,-19.020212
0.843151,-19.642370
0.776516,-18.721636
0.687956,-19.470501
0.610057,-19.304455
0.528877,-19.838865
0.451632,-19.592655
0.380834,-18.852751
0.314404,-19.073256
0.251295,-18.405676
0.170325,-19.009144
0.095782,-18.786730
0.016302,-19.103069
6.234928,-18.757320
6.165654,-18.334223
6.064416,-18.959925
6.013790,-18.607920
5.908908,-19.343939
5.856556,-19.053381
5.751004,-18.980598
5.705268,-18.532675
5.644963,-18.383265
5.546793,-19.371620
5.494729,-18.926117
5.388697,-19.561829
5.336729,-18.907959
5.265687,-18.906662
5.161956,-18.700710
5.117465,-18.804979
5.005969,-19.310320
4.958123,-18.655407
4.887368,-18.666954
4.877004,-18.234085
4.721416,-18.474054
4.684116,-18.623436
4.609622,-18.773031
4.500331,-19.382591
4.449033,-18.558563
4.348179,-18.925037
4.301484,-18.764025
4.195740,-19.338634
4.145497,-19.242846
4.038315,-19.054008
3.980664,-19.228546
3.933517,-18.324753
3.843785,-19.145805
3.768428,-18.938353
3.677158,-19.621965
3.607647,-19.738646
3.529127,-19.700958
3.448593,-20.007908
3.368250,-19.521111
3.289442,-20.132519
3.206032,-19.871216
3.127032,-19.723667
3.049566,-18.867147
2.995587,-18.504015
2.917931,-19.084780
2.858966,-18.735466
2.756290,-19.594431
2.685629,-19.431396
2.607971,-19.412451
2.546034,-19.217514
2.458312,-19.305019
2.377395,-19.518400
2.282578,-19.578400
2.232431,-19.263588
2.144038,-18.976971
2.085936,-18.633659
2.023522,-18.666864
1.939862,-18.873474
1.862265,-19.352877
1.782785,-19.022448
1.706278,-18.986691
1.639501,-18.901203
1.548615,-19.411016
1.481501,-19.157944
1.391094,-19.725700
1.321775,-18.693785
1.254663,-18.443775
1.189420,-18.453199
1.120632,-18.461143
1.035307,-19.195103
0.964469,-19.122906
0.879104,-19.485405
0.805423,-19.005772
0.729420,-19.313255
0.646130,-19.438137
0.565117,-19.820295
0.485713,-19.782925
0.416858,-18.895870
0.336589,-19.065506
0.280835,-18.505871
0.209647,-18.437714
0.131743,-19.039904
0.051612,-19.254509
6.270775,-19.166319
6.196142,-18.545441
6.095958,-18.899717
6.049934,-18.851156
5.941698,-19.249939
5.890784,-19.144175
5.784560,-18.802942
5.742083,-18.351475
5.670945,-17.995121
5.613516,-18.539164
5.509306,-18.863361
5.462228,-19.042891
5.351498,-18.802811
5.309980,-18.640068
5.235582,-18.494637
5.132714,-18.504257
5.087265,-19.144506
4.972605,-18.500107
4.934922,-18.501736
4.860236,-17.816599
4.793604,-17.800144
4.730040,-18.367887
4.628994,-18.419487
4.553924,-19.377571
4.499080,-19.238588
4.424010,-19.235268
4.315294,-19.220222
4.270804,-19.401772
4.159403,-19.554893
4.109928,-19.282425
4.004855,-19.299351
3.962927,-18.254196
3.876861,-18.282879
3.827675,-18.762325
3.741966,-18.974304
3.646383,-19.840733
3.592209,-19.442989
3.486369,-19.655876
3.435743,-19.412827
3.329808,-19.674719
3.262310,-19.670040
3.183885,-19.616631
3.104789,-19.229290
3.045729,-18.096725
2.981110,-18.341026
2.915244,-18.629957
2.828577,-18.832458
2.736349,-19.500959
2.668084,-19.480495
2.589659,-19.315086
2.528489,-18.874744
2.425718,-19.482611
2.370873,-19.101551
2.266184,-19.409706
2.215557,-18.744759
2.131287,-18.411655
2.075198,-18.250488
2.015181,-17.957188
1.937465,-18.669313
1.856321,-18.768173
1.788201,-18.726927
1.713420,-18.565941
1.711156,-18.664240
1.549765,-19.084860
1.483322,-18.898485
1.391478,-19.416237
1.326281,-18.604357
1.257252,-18.494425
1.192488,-18.400942
1.124563,-18.566135
1.046187,-19.006365
0.967249,-19.031179
0.886294,-19.583794
0.814890,-19.099566
0.734789,-19.117371
0.655622,-19.239948
0.573554,-19.903694
0.490494,-19.753632
0.491833,-18.854132
0.344583,-19.064224
0.285497,-18.684795
0.220048,-18.410700
0.138688,-18.987494
0.061974,-19.076042
6.271363,-19.121675
6.204195,-18.442659
6.105354,-18.551306
6.059330,-18.868526
5.948792,-19.108482
5.962967,-19.102282
5.823097,-18.721161
5.812733,-18.486050
5.676889,-18.169088
5.618790,-18.730036
5.608042,-18.817198
5.533356,-18.928221
5.392623,-18.892765
5.379862,-18.529518
5.245265,-18.494898
5.237202,-18.268133
5.065794,-19.250362
5.076326,-18.748501
4.909904,-18.607594
4.930214,-18.085386
4.797343,-18.096439
4.798484,-18.361244
4.665996,-18.357145
4.656878,-18.357145
4.477896,-19.212986
4.435995,-18.463406
4.362363,-19.102114
4.347589,-19.102114
4.203884,-19.269913
4.096319,-19.182465
4.052691,-19.131395
3.955739,-18.856688
3.901882,-18.306728
3.841577,-18.854965
3.754430,-18.761862
3.662777,-19.516651
3.607070,-19.506210
3.516855,-19.272282
3.439772,-19.603191
3.361347,-19.186199
3.267489,-19.754326
3.201238,-19.552063
3.138534,-19.437244
3.047361,-18.569439
2.994915,-18.397926
2.914768,-19.008083
2.857912,-18.634655
2.752839,-19.458471
2.684287,-19.316050
2.605862,-19.170513
2.546034,-18.969982
2.456778,-19.022985
2.360044,-19.493870
2.295710,-19.135462
2.233390,-19.092398
2.143175,-18.454416
2.090250,-18.380871
2.025440,-18.236588
1.950455,-18.218987
1.870702,-18.996225
1.791031,-18.457531
1.726171,-18.747667
1.642330,-18.497936
1.568891,-19.051975
1.487686,-19.009121
1.410987,-19.219931
1.329494,-19.259237
1.264826,-18.479513
1.201788,-18.480612
1.137840,-18.266634
1.050167,-19.003281
0.980383,-19.289446
0.895306,-19.149769
0.823160,-19.413738
0.747036,-18.813410
0.666839,-19.496849
0.584579,-19.523672
0.501361,-19.959894
0.430254,-19.331707
0.352252,-18.942844
0.290603,-18.829393
0.225519,-18.440453
0.144440,-19.094597
0.066190,-19.097427
6.271173,-19.153280
6.210331,-18.523129
6.140727,-18.585770
6.034407,-18.922596
5.987424,-18.852194
5.876887,-19.421770
5.829041,-19.134050
5.722817,-18.890835
5.679574,-18.672441
5.616297,-18.772537
5.515155,-19.378351
5.465392,-19.565468
5.353895,-19.481857
5.309405,-19.012794
5.235294,-19.027809
5.128784,-18.847561
5.053714,-19.491505
4.999924,-18.867138
4.929073,-18.735931
4.855634,-18.056170
4.848817,-18.318962
4.688052,-18.874432
4.647972,-19.110575
4.538009,-20.264446
4.446258,-19.789751
4.401384,-20.025278
4.287395,-19.761061
4.210696,-20.294594
4.155564,-19.948629
4.077522,-19.354998
3.986033,-19.408026
3.927001,-18.060871
3.926416,-18.060871
3.793832,-18.494036
3.713780,-19.335522
3.610622,-19.825352
3.544275,-19.532269
3.466713,-20.139950
3.381289,-19.414639
3.309480,-20.150158
3.221755,-19.729843
3.146686,-19.533363
3.086571,-18.664522
3.019171,-17.808292
2.937969,-18.232500
2.885236,-18.160040
2.787545,-19.347929
2.716404,-19.549025
2.636062,-19.706619
2.555432,-19.355995
2.479309,-19.127335
2.405486,-19.843597
2.318528,-19.120525
2.248636,-19.170897
2.186987,-18.117073
2.122176,-17.990477
2.050079,-17.754000
1.988321,-17.632786
1.904211,-18.944923
1.833358,-18.613968
1.744389,-19.254005
1.677946,-19.056198
1.595352,-19.524269
1.507869,-19.494461
1.434764,-19.240421
1.358065,-19.491133
1.294114,-17.998577
1.224943,-17.939438
1.167224,-17.867029
1.087029,-18.461224
1.012919,-18.994255
0.930605,-19.157284
0.845189,-19.838238
0.781118,-18.945557
0.691695,-19.618866
0.616193,-19.434597
0.533574,-19.666908
0.462561,-19.135715
0.394040,-18.351385
0.317774,-18.656805
0.262463,-17.985023
0.187604,-18.555079
0.109093,-18.944901
0.026592,-19.517813
6.236103,-19.347658
6.170256,-18.864449
6.066525,-19.565638
6.014461,-18.958672
5.910059,-19.462849
5.858858,-18.720655
5.789828,-18.209007
5.687728,-17.682056
5.651674,-17.476498
5.593095,-18.477587
5.516109,-18.508371
5.409406,-19.365046
5.357054,-19.035946
5.251022,-19.094479
5.205382,-18.964109
5.101076,-18.934437
5.054668,-19.262922
4.974710,-18.291649
4.878265,-17.984398
4.838569,-17.404627
4.772128,-17.687994
4.708851,-18.226385
4.607230,-18.658274
4.559959,-19.826969
4.438492,-19.312933
4.396686,-19.778017
4.281738,-19.492340
4.207436,-20.080154
4.151729,-19.521164
4.076947,-19.057186
3.986560,-18.828285
3.930835,-17.548512
3.867559,-18.164946
3.785973,-18.400867
3.715889,-19.383591
3.614840,-19.820644
3.546480,-19.585825
3.468726,-20.151802
3.382919,-19.534552
3.311301,-20.219608
3.222714,-19.844501
3.146974,-19.601418
3.086954,-18.568398
3.020034,-17.788290
2.939023,-18.470331
2.886099,-18.246222
2.790421,-19.465290
2.718610,-19.560020
2.639418,-19.649712
2.558500,-19.494064
2.497618,-19.233044
2.393408,-19.968410
2.320637,-19.218613
2.248828,-19.191025
2.187466,-18.174208
2.121889,-17.849108
2.052476,-17.703289
1.989184,-17.740341
1.905457,-18.902592
1.834316,-18.697163
1.745731,-19.218159
1.678713,-18.976040
1.596982,-19.531292
1.509115,-19.515373
1.435818,-19.422701
1.358448,-19.513630
1.295073,-17.978815
1.226285,-17.973063
1.170100,-17.681301
1.087700,-18.494030
1.014932,-19.019976
0.935230,-19.124197
0.848065,-19.679213
0.780376,-18.863760
0.781084,-19.518721
0.619932,-19.404604
0.537218,-19.802866
0.461470,-19.262037
0.462399,-18.337538
0.316935,-18.697124
0.264991,-17.884216
0.188994,-18.731913
0.111181,-18.997807
0.027389,-19.534779
6.238246,-19.287722
6.235919,-18.936888
6.067388,-19.574947
6.018296,-19.000208
6.004385,-19.532337
5.859433,-18.933941
5.786952,-18.217930
5.688878,-17.839512
5.651099,-17.476994
5.656171,-18.523209
5.517355,-18.750620
5.503540,-19.491514
5.418404,-19.070908
5.345827,-19.323404
5.202889,-19.076200
5.194346,-19.066322
5.113237,-19.284384
5.034717,-18.458519
4.904530,-18.219439
4.896467,-17.635071
4.766759,-17.925861
4.765983,-18.080694
4.604450,-18.774996
4.618433,-19.808401
4.466195,-19.374743
4.457556,-19.374743
4.308770,-19.582962
4.205040,-19.914209
4.150195,-19.598564
4.074838,-19.029505
3.985745,-19.071220
3.928822,-17.894573
3.850592,-18.379789
3.796420,-18.467144
3.713396,-19.139030
3.613019,-19.871185
3.545042,-19.646427
3.467480,-20.078375
3.382919,-19.569366
3.308905,-20.113194
3.222139,-19.597496
3.145248,-19.379055
3.085804,-18.591236
3.003451,-17.615950
2.951293,-18.265526
2.882935,-18.197165
2.788408,-18.916515
2.716596,-19.330547
2.637500,-19.472252
2.557158,-19.234688
2.480651,-19.020767
2.406157,-19.852104
2.318624,-19.074825
2.247773,-19.277100
2.185645,-18.175838
2.119971,-17.933353
2.049983,-17.831734
1.987314,-17.668087
1.902964,-18.698063
1.832878,-18.636822
1.743718,-19.132704
1.677850,-18.875080
1.588307,-19.322432
1.515585,-19.463131
1.434476,-19.263826
1.357202,-19.508924
1.294018,-18.028046
1.225326,-17.961197
1.158549,-17.818314
1.091870,-18.166443
1.012727,-18.982628
0.930461,-19.011526
0.850725,-19.628122
0.779129,-18.923851
0.696368,-19.616552
0.614108,-19.363298
0.535108,-19.687670
0.462848,-19.337936
0.393369,-18.439642
0.317965,-18.604389
0.261085,-17.952524
0.187862,-18.476072
0.109974,-18.944000
0.026075,-19.479265
6.238384,-19.406359
6.170447,-18.990707
6.066908,-19.707272
6.014461,-19.109137
5.910442,-19.541222
5.858378,-18.798222
5.757620,-18.316521
5.718594,-17.762802
5.714462,-17.501446
5.590699,-18.330807
5.516780,-18.522900
5.412762,-19.234695
5.359547,-18.815939
5.254282,-19.100821
5.207491,-19.036699
5.102226,-18.889614
5.055531,-19.502737
4.975668,-18.466396
4.876252,-18.249350
4.837801,-17.745800
4.832135,-17.943827
4.704921,-18.395710
4.604066,-18.613775
4.525066,-19.879694
4.465332,-19.328119
4.362464,-19.732918
4.310592,-19.490019
4.204081,-19.953098
4.149715,-19.592125
4.075892,-19.048027
3.985554,-18.918894
3.928535,-17.782055
3.866025,-18.234066
3.783672,-18.501728
3.714067,-19.433357
3.611581,-19.981760
3.543124,-19.548855
3.467863,-20.224318
3.382152,-19.495119
3.309959,-20.282946
3.221276,-19.665091
3.146782,-19.463280
3.087338,-18.560158
3.019267,-17.690742
2.938736,-18.286114
2.883990,-18.216522
2.788888,-19.217100
2.715637,-19.481407
2.636637,-19.822491
2.555912,-19.554661
2.479692,-19.320559
2.404623,-19.951363
2.318241,-19.127735
2.247773,-19.230465
2.186124,-18.213652
2.120834,-17.886738
2.050846,-17.779320
1.988273,-17.701218
1.901814,-18.775763
1.832687,-18.655727
1.743335,-19.208817
1.678330,-18.867926
1.597078,-19.301538
1.508156,-19.304972
1.436106,-19.227539
1.358065,-19.350363
1.295361,-17.979240
1.224655,-18.043985
1.167799,-17.905083
1.086071,-18.476698
1.012439,-19.109173
0.930413,-19.080854
0.850629,-19.834408
0.777883,-19.046478
0.691983,-19.638851
0.616864,-19.384489
0.534150,-19.732912
0.462561,-19.256634
0.393752,-18.350124
0.317869,-18.571476
0.262655,-18.061449
0.187556,-18.625662
0.108509,-18.983425
0.024691,-19.630306
6.238523,-19.428125
6.168913,-18.912899
6.066333,-19.508675
6.015515,-18.961811
5.909101,-19.375856
5.859433,-18.699015
5.789445,-18.170099
5.689166,-17.701712
5.683308,-17.588297
5.562517,-18.440807
5.517643,-18.545786
5.411899,-19.371176
5.357438,-19.052006
5.252653,-19.077742
5.207683,-18.921055
5.102418,-18.908360
5.055531,-19.320204
4.974230,-18.357080
4.877306,-18.231554
4.835980,-17.404091
4.771457,-17.753832
4.707797,-18.284023
4.605792,-18.485783
4.557754,-19.884010
4.437629,-19.297928
4.363327,-19.678616
4.312413,-19.377611
4.208587,-19.971539
4.154030,-19.681643
4.077522,-19.075140
3.986273,-18.862133
3.931219,-17.796581
3.867271,-18.117258
3.785685,-18.398565
3.716944,-19.266562
3.632670,-19.805925
3.547343,-19.573650
3.455210,-20.199846
3.400462,-19.433926
3.297210,-20.204647
3.223193,-19.796921
3.147837,-19.406191
3.087626,-18.450386
3.020514,-17.649403
2.938736,-18.323074
2.885427,-18.178125
2.788983,-19.296982
2.718322,-19.420853
2.638363,-19.646942
2.557829,-19.486439
2.497714,-19.271034
2.392258,-19.941414
2.320733,-19.165520
2.264357,-19.150326
2.173471,-18.279690
2.121409,-17.839012
2.052476,-17.734200
1.988177,-17.633331
1.906224,-18.846790
1.834412,-18.721792
1.753736,-19.204536
1.672435,-18.757462
1.599666,-19.327286
1.511799,-19.482910
1.444877,-19.400200
1.351786,-19.499256
1.304228,-17.952421
1.219719,-18.134104
1.169237,-17.880278
1.088084,-18.569754
1.014836,-19.110607
0.935038,-19.040871
0.849599,-19.736309
0.784186,-18.945192
0.781276,-19.709427
0.618111,-19.476261
0.536834,-19.834219
0.463040,-19.182930
0.393237,-18.427990
0.320110,-18.503866
0.264476,-17.817539
0.189492,-18.701452
0.111028,-18.958813
0.028488,-19.451132
6.226977,-19.325266
6.171790,-18.856934
6.163630,-19.653767
6.015324,-18.998856
5.911305,-19.576246
5.858858,-18.892761
5.788966,-18.313066
5.688303,-17.789848
5.682828,-17.702530
5.562613,-18.633007
5.517355,-18.624750
5.410460,-19.495453
5.420609,-19.012329
5.346306,-19.164822
5.206436,-19.002516
5.102418,-18.990063
5.116785,-19.365303
5.034237,-18.513933
4.905680,-18.359320
4.894645,-17.701458
4.766759,-17.992695
4.702236,-18.354137
4.695228,-18.783064
4.523244,-19.973597
4.465524,-19.399628
4.454584,-19.781164
4.309249,-19.402565
4.299556,-19.402565
4.146647,-19.443857
4.137434,-19.443857
3.999501,-18.865942
3.992856,-18.865942
3.862765,-18.164326
3.860838,-18.164326
3.712246,-19.030960
3.614361,-19.814816
3.546096,-19.436563
3.468726,-20.223310
3.381769,-19.482494
3.310343,-20.215965
3.221659,-19.662159
3.146590,-19.656715
3.086187,-18.605583
3.018980,-17.680981
2.937681,-18.538534
2.881976,-18.313461
2.787737,-19.133018
2.715733,-19.506401
2.637404,-19.749912
2.556487,-19.426270
2.480267,-19.077753
2.405486,-19.887930
2.319295,-18.852875
2.264165,-18.969620
2.173471,-18.041391
2.120259,-17.583897
2.052093,-17.664696
1.987842,-17.449875
1.905265,-18.638004
1.833837,-18.554821
1.745540,-19.052895
1.678905,-18.757061
1.596215,-19.353556
1.508540,-19.514040
1.435626,-19.304565
1.357873,-19.561974
1.295361,-18.126265
1.225901,-18.130085
1.159603,-17.912439
1.090719,-18.281368
1.013015,-18.922598
0.930125,-18.926382
0.851204,-19.628248
0.778746,-18.943001
0.697614,-19.437500
0.617248,-19.353262
0.531969,-19.665905
0.462657,-19.308502
0.395993,-18.338850
0.317738,-18.688370
0.260126,-17.960941
0.187814,-18.593613
0.110606,-18.876818
0.025730,-19.447104
6.233960,-19.330635
6.171023,-18.826878
6.067580,-19.535370
6.015899,-19.021675
5.911114,-19.476152
5.859049,-18.975538
5.790212,-18.510151
5.688111,-17.921366
5.651770,-17.594624
5.592329,-18.403046
5.517067,-18.642815
5.412187,-19.415840
5.358013,-19.071043
5.253324,-19.116634
5.207778,-19.068352
5.101172,-18.963631
5.055723,-19.424070
4.974805,-18.512392
4.875581,-18.197916
4.836459,-17.524107
4.768197,-17.884260
4.704154,-18.245714
4.605025,-18.641302
4.525833,-19.880198
4.465715,-19.297068
4.362560,-19.697281
4.311167,-19.354666
4.205231,-20.000452
4.151920,-19.675491
4.076756,-19.017241
3.986369,-18.905964
3.929973,-17.694876
3.929867,-17.694876
3.796133,-18.302048
3.714643,-19.355713
3.613019,-19.904554
3.543604,-19.542332
3.466713,-20.224476
3.382248,-19.560863
3.309288,-20.278831
3.222331,-19.776211
3.145919,-19.567009
3.085516,-18.584740
3.003451,-17.748569
2.953115,-18.423550
2.884948,-18.329556
2.788025,-19.368811
2.714583,-19.490627
2.636254,-19.578423
2.555912,-19.299809
2.479980,-19.021416
2.405773,-19.773407
2.320062,-18.968079
2.264741,-19.149296
2.172225,-18.244326
2.121409,-17.784756
2.050942,-17.644016
1.987842,-17.555630
1.904211,-18.863333
1.832782,-18.729401
1.742951,-19.267727
1.677083,-18.890289
1.597365,-19.517595
1.507869,-19.561138
1.435147,-19.243805
1.357777,-19.450991
1.294498,-18.028498
1.224655,-18.167841
1.159699,-17.808521
1.092924,-18.515640
1.011672,-19.013426
0.930605,-19.183289
0.849766,-19.786831
0.777404,-18.981150
0.691983,-19.520672
0.617056,-19.471296
0.538056,-19.685373
0.460943,-19.287239
0.395705,-18.492535
0.316492,-18.607470
0.263422,-17.963915
0.187940,-18.640083
0.110261,-18.954496
0.025685,-19.746063
6.233960,-19.376911
6.170352,-18.991098
6.066046,-19.574741
6.015707,-19.095764
5.910155,-19.444798
5.860296,-18.922430
5.757236,-18.193357
5.718690,-17.884840
5.650524,-17.692856
5.593671,-18.682150
5.516588,-18.624016
5.410173,-19.310415
5.357150,-18.985809
5.253036,-19.027731
5.207299,-18.909328
5.101747,-18.971336
5.053518,-19.276812
4.974997,-18.183159
4.877019,-18.062683
4.837801,-17.512512
4.770786,-17.711718
4.708468,-18.222879
4.606080,-18.621944
4.559768,-19.942450
4.437629,-19.571295
4.395823,-19.595901
4.283656,-19.426668
4.208107,-19.965290
4.152975,-19.657484
4.076468,-18.976782
3.987231,-18.897156
3.931123,-17.675121
3.868517,-18.092945
3.786452,-18.404575
3.717423,-19.446239
3.631041,-20.014763
3.547055,-19.578981
3.454539,-20.136826
3.384837,-19.548164
3.311973,-20.344563
3.223193,-19.630035
3.148028,-19.494514
3.086859,-18.611378
3.019171,-17.811882
2.938640,-18.435581
2.884469,-18.255779
2.789750,-19.184774
2.718610,-19.391350
2.639130,-19.540855
2.559459,-19.320644
2.498002,-19.067699
2.393504,-19.952419
2.337221,-19.173687
2.250074,-19.284988
2.172225,-18.318956
2.122656,-17.936411
2.052955,-17.823963
1.988753,-17.623487
1.905265,-18.859749
1.835850,-18.702442
1.746115,-19.261290
1.679672,-18.962046
1.597941,-19.315752
1.510936,-19.504885
1.443727,-19.414204
1.351594,-19.436752
1.303844,-17.960291
1.220006,-18.217554
1.167608,-17.732204
1.087413,-18.429695
1.014740,-18.988955
0.932043,-19.098886
0.851492,-19.707392
0.779705,-18.891476
0.699148,-19.672281
0.618782,-19.395315
0.536259,-19.793774
0.461854,-19.195051
0.395322,-18.432196
0.319116,-18.519592
0.263709,-17.937820
0.188899,-18.596033
0.111526,-18.858191
0.027337,-19.578341
6.244952,-19.351191
6.172461,-18.766609
6.069018,-19.532883
6.017241,-19.129162
5.910538,-19.492579
5.860679,-18.823351
5.851753,-18.314774
5.689645,-17.800314
5.684075,-17.540478
5.564051,-18.514790
5.581101,-18.538528
5.412282,-19.469820
5.358780,-19.005795
5.255145,-19.252756
5.268936,-19.252756
5.193484,-19.155270
5.115826,-19.375671
4.942117,-18.513895
4.967509,-18.218946
4.895124,-17.606483
4.767239,-17.801500
4.765983,-18.410254
4.695707,-18.605732
4.523820,-19.979536
4.527161,-19.304165
4.360834,-19.673975
4.311263,-19.368366
4.205135,-19.988422
4.212120,-19.611397
4.134174,-18.910599
4.064570,-18.737862
3.927384,-17.692341
3.866792,-18.364384
3.782521,-18.327801
3.794877,-18.327801
3.624617,-19.941628
3.624605,-19.941628
3.464412,-20.142040
3.382823,-19.579285
3.308905,-20.100395
3.221659,-19.565569
3.144673,-19.576241
3.086379,-18.654228
3.003451,-17.719833
2.951197,-18.455215
2.882456,-18.271889
2.788312,-19.141083
2.716213,-19.460758
2.637596,-19.549026
2.558404,-19.337666
2.497522,-19.035755
2.391011,-19.856810
2.319870,-19.069527
2.248349,-19.268955
2.185453,-18.146652
2.120067,-17.794535
2.049696,-17.665588
1.986883,-17.656265
1.902485,-18.675238
1.833070,-18.636963
1.745060,-18.944029
1.677755,-18.584269
1.596599,-19.248053
1.507964,-19.510744
1.434188,-19.354923
1.357010,-19.557232
1.295361,-18.132898
1.224943,-18.035500
1.159507,-17.788914
1.092157,-18.117794
1.013015,-18.906176
0.931228,-18.931040
0.851108,-19.817785
0.779129,-18.971539
0.698190,-19.567924
0.618206,-19.422409
0.531490,-19.712719
0.462752,-19.359659
0.396185,-18.402086
